"merge","cluster.index","componentindex","X136.D1a","X136.D1b","X144.A7a","X144.A7b","X149.D3a","X149.D3b","X157.A8a","X157.A8b","X168.G7a","X168.G7b","X180.G9a","X180.G9b","X194.C11a","X194.C11b","X203.E8a","X203.E8b","X209.C7a","X209.C7b","X242.B4a","X242.B4b","X247.B10a","X247.B10b","X247.F7a","X247.F7b","X250.D12a","X250.D12b","X280.D11a","X280.D11b","X283.G4a","X283.G4b","X293.D6a","X293.D6b","X316.B9a","X316.B9b","X328.H4a","X328.H4b","X329.F11a","X329.F11b","X330.C6a","X330.C6b","X331.D7a","X331.D7b","X342.F3a","X342.F3b","X343.C8a","X343.C8b","X344.D2a","X344.D2b","X378.F11a","X378.F11b","X380.F3a","X380.F3b","X381.A4a","X381.A4b","X383.D9a","X383.D9b","X385.F9a","X385.F9b","X399.D8a","X399.D8b","X426.B10a","X426.B10b","X497.G10a","X497.G10b","X517.H3a","X517.H3b","X518.A5a","X518.A5b","X518.E8a","X518.E8b","X519.A7a","X519.A7b","X606.B6a","X606.B6b","X614.B8a","X614.B8b","X614.D5a","X614.D5b","GL101.F4a","GL101.F4b","GL102.D8a","GL102.D8b","GL104.A6a","GL104.A6b","GL105.D10a","GL105.D10b","GL21.A11a","GL21.A11b","GL21.B3a","GL21.B3b","GL21.C8a","GL21.C8b","GL21.G6a","GL21.G6b","GL22.C3a","GL22.C3b","GL22.D4a","GL22.D4b","GL23.F7a","GL23.F7b","GL23.G10a","GL23.G10b","GL26.H7a","GL26.H7b","GL27.A11a","GL27.A11b","GL36.B8a","GL36.B8b","GL36.B9a","GL36.B9b","GL36.D1a","GL36.D1b","GL36.F12a","GL36.F12b","GL36.G2a","GL36.G2b","GL36.G9a","GL36.G9b","GL37.C10a","GL37.C10b","GL37.E4a","GL37.E4b","GL37.G1a","GL37.G1b","GL38.A5a","GL38.A5b","GL38.D6a","GL38.D6b","GL38.H7a","GL38.H7b","GL39.A12a","GL39.A12b","GL39.B6a","GL39.B6b","GL39.F1a","GL39.F1b","GL40.A5a","GL40.A5b","GL40.D9a","GL40.D9b","GL41.B2a","GL41.B2b","GL44.F11a","GL44.F11b","GL76.C9a","GL76.C9b","GL76.E1a","GL76.E1b","GL79.D7a","GL79.D7b","GL82.G1a","GL82.G1b","GL82.H5a","GL82.H5b","GL84.D3a","GL84.D3b","GL85.D2a","GL85.D2b"
"X1010.7_3.9",19157,-1,0.00045777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014009569,0,0,0,0,0,0,0,0,0,0,0,0,0.010132133,0,0,0.000540411,0,0,0,0,0.000288057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476589,0,0.007965959,0,0,0,0,0,0,0,0,0,0,0,0,0.001370994,0.000787152,0.000399938,0,0.003163436,0,0.00763769,0,0,0.001168509,0,0.000663524,0.000746481,0,0,0.011644611,0,0,0.013869784,0,0,0,0.007314499,0,0,0,0,0,0,0,0,0.000497978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362069,0,0,0,0,0,0.015546353,0.026597019,0.00313399,0.010618789,0,0
"X1011.1_4.1",20226,-1,0,0,0,0,0,0,0.01025397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181225,0,0,0,0,0,0,0,0,0,0,0,0,0.001511344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047228,0,0,0,0,0.000223851,0,0.000289626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1011.3_8.1",17557,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467457,0,0,0,0,0,0,0,0,0,0,0,0,0.000405341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001327432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1011.5_6.2",23037,541,0,0,0,0,0,0,0,0,0,0,0,0,0.000523757,0.000289896,0,0,0,0,0,0,0,0,0,0,0,0.0013649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012342081,0.000397629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028519775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010096186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1012.2_6.1",7094,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649808,0,0,0,0,0,0,0,0,0,0,0,0.014138254,0.0026405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005127505,0,0,0,0.001191202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000976405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007691006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1012.7_4",18271,-1,0.021116547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001021482,0,0,0,0,0.000921827,0,0,0,0,0,0,0,0,0,0,0,0,0.000227132,0,0.001582406,0.000478406,0,0,0,0.000406085,0,0,0,0,0,0.001194891,0,0,0,0,0,0,0.008415366,0,0,0,0.004011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1013_2.5",31155,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002076973,0,0,0,0,0,0.001378127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1013_6.1",19966,-1,0.006930223,0,0,0,0.075263261,0,0.006859834,0,0.029329459,0,0,0,0,0.000784411,0,0,0.02146411,0,0,0,0,0,0,0.017066123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059582747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005077629,0,0.001635049,0,0,0,0,0.081520431,0,0,0,0,0,0,0,0,0.258639691,0,0,0,0.001530064,0.000428823,0,0,0,0,0,0,0,0,0,0,0,0.001674381,0.001646691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217432823,0,0,0,0,0.084261135,0.004584661,0,0,0,0,0,0,0.195772724,0,0,0,0,0.080014916,0,0,0.150711267,0,0,0,0.128036388,0.276582703,0,0,0.294336435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1013.7_6.1",752,-1,0,0.003030433,0,0,0,0,0,0.001547225,0,0,0,0,0.001091985,0,0,0.001830187,0,0.078456169,0.000855368,0,0,0,0,0,0,0.000951882,0,0,0,0.007309409,0,0,0,0,0,0,0.000162586,0.000709629,0,0,0,0,0,0,0,0,0,0.007481504,0,0,0,0.001994073,0.004509724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669954,0,0,0,0,0.001011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152501,0,0,0,0,0,0,0,0,0,0,0.010515855,0,0,0,0,0,0,0.315923746,0,0,0.005894288,0,0,0,0,0,0,0.006880523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074771589,0,0,0,0,0.000288846,0,0,0,0,0,0,0,0,0
"X1013.9_8",11305,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333287,0,0,0,0,0.000216161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000388947,0,0,0,0,0,0,0,0,0.006422048
"X1014.7_5.7",5650,-1,0,0,0,0,0,0,0,0,0,0,0,0.009346773,0,0,0,0,0,0,0.001576779,0.003371018,0,0,0,0,0.000209244,0,0,0,0,0,0,0,0,0,0,0,0.002147029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477418,0.004359164,0,0,0.000132029,0,0.001321023,0,0,0,0,0,0,0,0,0,0,0,0,0.000877582,0,0,0,0.006944642,0.000748904,0,0.002172579,0.002181494,0,0,0.002542511,0.003353464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207665,0,0,0,0,0.004338473,0,0,0,0,0.006324803,0,0,0.001986506,0,0,0,0,0.005551522,0,0,0.001978131,0.004285983,0,0,0,0,0,0,0.006120855,0,0,0.005570873,0.005848253,0,0,0,0,0,0.004738685,0
"X1014.7_6.1",9856,1785,0.002200473,0,0,0,0.019027805,0.041638715,0,0,0.007149602,0.019626333,0,0,0,0.00043829,0,0,0,0,0,0,0,0,0.003772575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033679776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001794312,0,0,0,0,0,0.002370467,0,0,0,0,0,0,0,0,0,0.054324585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855959,0,0,0,0.000542843,0,0,0,0,0,0,0,0,0,0,0.007492383,0,0,0,0,0,0,0,0.016473797,0,0.017249275,0.001688487,0,0,0,0,0,0,0.000980808,0,0,0.000662219,0,0,0,0.033110986,0,0.003598821,0,0,0.01778656,0,0,0.026308191,0,0,0,0.027290625,0.046173311,0,0,0.039392395,0.05411084,0,0,0,0,0,0,0.000666188,0,0,0,0,0,0,0,0,0
"X1014.7_8.5",8214,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474973,0,0,0,0,0,0,0,0,0,0.000274837,0,0,0,0,0.000196195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026159649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018775054
"X1014.8_5.5",9352,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001657411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014606,0,0.00249508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737341,0,0,0.00106051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127391,0,0,0,0,0,0,0,0.002565363,0,0,0,0.001588919,0,0,0,0,0,0.002081864,0
"X1014.9_5.3",21173,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585382,0,0,0,0,0,0,0,0,0.002099832,0.001378204,0.000542797,0,0.003037389,0.003415662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452986,0,0.000685697,0,0,0,0,0,0,0,0,0.000188354,0,0,0,0,0,0,0,0,0,0,0,0.000255599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003918251,0,0,0.000355904,0,0,0,0,0,0,0.000980298,0.000730803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1015.4_5.6",7729,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003307512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003480148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171527,0,0,0,0,0.003775132,0,0,0,0,0.001432471,0.002530668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001912799,0,0,0,0,0,0,0,0,0.002458898,0,0,0,0,0,0,0,0.001258173,0.001036575,0,0,0.005268794,0,0,0,0,0,0.003028698
"X1015.5_5.7",11196,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001759487,0,0,0,0,0.00069662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487716,0,0,0.001918802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006623631,0,0,0,0,0,0,0,0,0,0.000453539,0,0,0.001651881,0,0,0,0,0,0.000349031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000682888,0.000635588,0,0,0,0,0,0,0,0,0.00463624
"X1015.7_6.1",926,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161266,0,0.001254412,0,0,0,0,0,0,0,0,0,0.000979071,0,0,0.002083016,0,0,0.003005232,0,0,0,0,0,0.004120292,0,0,0,0,0,0,0,0,0.001328126,0,0,0,0,0,0,0,0,0,0,0,0,0.000472891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397868,0,0.000744288,0,0,0,0,0,0,0,0.003178026,0,0.000905208,0,0,0,0,0,0,0.001496455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1016.2_5.5",5527,-1,0,0,0,0,0,0,0,0,0,0,0.003202413,0.004361661,0.000618026,0.000508372,0.000186095,0,0,0,0.003495454,0.002656195,0,0,0.000136991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001944598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002377047,0,0,0.000498345,0,0.001887324,0,0.000727423,0.001933057,0,0,0,0.003629645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003018366,0,0,0,0,0,0,0,0,0,0,0.000372455,0,0,0,0,0,0,0,0,0,0,0,0.001292806,0.001513708,0,0,0.001674476,0.001385404,0,0,0,0.003792227,0,0,0,0,0,0,0.002490855,0.003583096,0,0,0,0,0,0,0.001755053,0,0,0,0.002872434,0,0,0,0,0,0.004749136,0
"X1016.4_6.1",9920,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000809013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000979622,0,0,0,0,0.001346224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001935593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624093,0,0,0,0,0,0,0,0,0,0.000680411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000990628,0,0,0,0,0,0,0,0,0,0
"X1016.4_6.4",19453,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002285317,0,0,0,0,0,0,0,0,0.000100354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1016.6_6.2",9863,-1,0,0,0,0,0.000982981,0.001677736,0,0,0.00029966,0.001201938,0,0,0,0,0,0,0,0.005818318,0,0,0,0,0.00066233,0,0,0,0.000254282,0,0,0,0,0,0,0,0,0,0,0,0,0.001691606,0,0,0.001356643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003460427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007451146,0,0,0,0,0,0,0,0.002054806,0,0,0.000255257,0.008087106,0,0,0,0.004378157,0,0,0,0.001650382,0,0.000220379,0,0,0.00201031,0,0.005904589,0,0,0,0,0,0.001416005,0.002167957,0,0,0,0.002362855,0,0,0,0.007399802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1016.8_4",9747,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766109,0.004883001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298744,0,0,0,0,0,0,0,0,0,0,0,0,0.00026599,0,0.000671761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370882,0,0,0,0,0,0,0,0.000951947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373803,0.001978807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000440818,0,0.000253978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1017.2_4.8",9248,-1,0,0,0,0,0.00041201,0,0,0,0,0,0,0.000278309,0,0,0,0,0,0,0,0,0,0,0.00021457,0,0,0,0.000205797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001583092,0,0.000175137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183744,0,0,0.000449288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267505,0,0,0,0,0.000195278,0,0,0,0,0,0,0.000342018,0.000301475,0.000300799,0,0,0,0,0,0,0
"X1017.4_7",3930,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967607,0.000349416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001761552,0.002412298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000686405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282254
"X1018.1_4",9091,696,0,0,0,0,0,0,0,0,0,0,0,0.000473481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240832,0,0,0,0,0,0,0.003382684,0,0,0,0,0,0,0,0,0.002084456,0,0,0,0,0,0,0,0.00419816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008457723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484466,0,0,0,0,0,0,0,0,0,0,0,0.000276139,0,0,0,0,0,0,0,0,0,0,0
"X1018.7_4",12140,-1,0.002229258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190539,0,0,0,0,0,0,0,0,0.002312837,0,0,0,0,0.000931604,0,0,0.005833139,0,0,0,0,0,0,0.002033977,0,0,0,0,0,0,0,0,0,0,0.00121914,0.001319083,0,0,0,0.00025632,0,0,0.001125804,0,0,0,0,0,0,0,0,0,0,0.019286931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276932,0,0,0,0,0,0,0,0,0,0,0
"X1018.9_8",7333,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1019_4.1",23449,696,0,0,0,0,0,0,0,0,0,0.00029282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002402387,0,0,0,0,0,0,0.005033702,0,0,0.000455936,0,0.000917662,0,0,0.000587503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017996,0,0,0,0,0,0.000191102,0,0,0,0,0.003081019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1020.7_4.3",12891,-1,0.000302525,0,0,0,0.000415109,0,0,0,0,0,0,0,0,0,0,0.000119221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402767,0,0,0,0,0,0.000308173,0,0,0.000318111,0.000356545,0,0,0,0,0,0,0,0.005016562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1021.1_5.8",20864,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056399,0,0,0,0,0,0,0.000972693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1021.4_4.2",25921,-1,0,0,0,0,0,0,0,0,0.00026111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435129,0.000428707,0,0,0,0,0,0,0,0,0,0,0,0.002852195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1021.5_7.9",11345,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001272485
